localityId,localityName,dataId,x,y,latitude,longitude,zone,altitude,horiz_precision,vert_precision,planeType,dip,dipAzimuth,strike,declination,rockUnit,timedate,notes
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,2d90bf26970f39da6962efc752cf2ecb,575956.541781,5609786.070813,50.63499,100.074078,47U,1988.977097,10,6, Bedding,86,97,7,-2.249, Middle Erkhelnuur,Thu Jun 13 01:27:33 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,9040e8ea181a2641c12a5798f4d0578e,576010.144012,5609757.758588,50.634728,100.07483,47U,1991.93486,10,6, Bedding,82,97,7,-2.249, Middle Erkhelnuur,Thu Jun 13 01:26:32 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,8fdc7283391b63d92723d9594cdb50ec,576027.931549,5609738.034812,50.634548,100.075077,47U,1990.987595,10,6, Bedding,80,82,352,-2.249, Middle Erkhelnuur,Thu Jun 13 01:25:13 2019, Stretched clasts of dark ls
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,2a01018b255c5e63842219ba74251198,576143.753126,5609703.425699,50.634222,100.076708,47U,1991.431198,10,8, Bedding,86,94,4,-2.249, Lower erkhelnuur,Thu Jun 13 01:20:27 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,9a5765187d42abccf32a59ccda2473fc,576195.426872,5609750.791719,50.634641,100.077448,47U,1995.001022,5,4, Bedding,89,94,4,-2.249, Lower erkhelnuur,Thu Jun 13 01:17:33 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,0d474e04e65e46f3c6f3766872924930,576285.183971,5609734.297101,50.634481,100.078714,47U,1998.526901,5,6, Bedding,87,88,358,-2.249, Lower erkhelnuur,Thu Jun 13 01:15:07 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,82be512c389c692df025e449e286887c,576357.577674,5609842.224253,50.635442,100.079759,47U,2001.747604,10,4, Bedding,81,95,5,-2.249, Lower erkhelnuur,Thu Jun 13 01:12:58 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,ca6980a37a48ef7fbaa2d039ff319092,576430.536834,5609847.361634,50.635479,100.080792,47U,1997.95903,5,4, Bedding,71,74,344,-2.249, Lower erkhelnuur,Thu Jun 13 01:11:44 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,f4136deb1a404dd18714894a40af4027,576478.72833,5609838.551581,50.635393,100.081471,47U,2013.715134,5,3, Bedding,67,61,331,-2.249, Lower erkhelnuur,Thu Jun 13 01:10:43 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,62d641eb2a535e131926b54e29398a69,576520.3802,5609897.986576,50.635922,100.082072,47U,1993.820847,5,4, Bedding,72,279,189,-2.249, Lower erkhelnuur,Thu Jun 13 01:09:19 2019,
